,amp0,amp1,channel,pmtx,pmty,tao0,tao1,kr_run_id,start_time
46,3454.846067941565,37.70543067704327,46,38.39555159499045,-10.288057042825226,5.5215468765878,65.05235476462607,0,1486360800.0
47,3456.8583987024595,39.76695613929928,47,35.41750933648761,-18.046122364647005,5.843823116382454,73.34431090076205,0,1486360800.0
48,3531.890389686642,41.697458738647946,48,30.891551967914587,-25.01548554423105,5.774611292692132,67.68159483496,0,1486360800.0
49,3505.7591116175163,36.95906847721739,49,25.015485544231034,-30.8915519679146,5.759552770955585,73.3904198894451,0,1486360800.0
50,3446.48495442313,39.408467227700854,50,18.04612236464697,-35.41750933648763,5.688076955914443,67.81149176256926,0,1486360800.0
51,3408.468803398682,39.57175067272629,51,10.288057042825173,-38.39555159499047,5.691864331138612,64.58652618989485,0,1486360800.0
52,3413.626575219359,45.53721913217062,52,2.080354260657014,-39.69552400649432,5.6659555177657825,59.64041324609063,0,1486360800.0
53,3555.007940254419,50.74198482613341,53,-6.218269985349176,-39.260611538656725,5.684202910168633,57.29699966825988,0,1486360800.0
54,3588.99469226534,46.586768713548935,54,-14.245125994425695,-37.10982195326377,5.821455255332628,65.59353510725359,0,1486360800.0
55,3344.0007720702056,42.414106016896476,55,-21.64940164184734,-33.337155075830594,5.641100581369196,61.229828212342014,0,1486360800.0
56,3845.8231878444426,50.61566911340575,56,-28.10749455216527,-28.107494552165253,5.58359900655903,57.848586364956155,0,1486360800.0
57,3783.6653745104354,43.955332595332784,57,-33.33715507583061,-21.64940164184732,5.62528453565504,64.76596785223333,0,1486360800.0
58,3879.6211760924275,38.198765263093144,58,-37.109821953263776,-14.245125994425678,5.436062318675073,60.08644537031682,0,1486360800.0
59,3880.954188763311,47.269139297565495,59,-39.260611538656725,-6.218269985349172,5.5550965948842155,61.0863609543074,0,1486360800.0
60,4038.272693674783,56.04994144409866,60,-39.6955240064943,2.080354260657023,5.211210654139443,51.05800379114832,0,1486360800.0
61,4603.837662800788,70.67808025134926,61,-38.395551594990465,10.288057042825208,5.295465911493338,48.0350756570099,0,1486360800.0
62,0.0,0.0,62,-35.41750933648762,18.04612236464699,inf,inf,0,1486360800.0
63,3834.210568232567,46.38646301002344,63,-30.891551967914587,25.01548554423104,5.552305614163738,62.76132165224298,0,1486360800.0
64,3698.8984193424058,45.827150901621074,64,-25.015485544231034,30.8915519679146,5.46064596302313,59.427339539181276,0,1486360800.0
65,0.0,0.0,65,-18.04612236464698,35.41750933648763,inf,inf,0,1486360800.0
66,3742.0832287217304,39.23769547003861,66,-8.23044563426015,30.716441275992377,6.000931210118132,84.60536934589884,0,1486360800.0
67,3010.997684564522,33.200957837748454,67,3.108624468950438e-14,31.8,5.906937858711316,78.6510811548623,0,1486360800.0
68,3247.8718285260993,35.79099369925851,68,8.230445634260182,30.716441275992366,5.896825958544032,81.79612441846248,0,1486360800.0
69,3121.387141121844,32.89416645361739,69,15.90000000000001,27.53960784034514,5.856626460044912,84.97736081020133,0,1486360800.0
70,3004.9946237420786,35.34933832402215,70,22.485995641732213,22.485995641732213,5.8248327133901885,72.94821664716588,0,1486360800.0
71,3654.239864155346,41.097488150155854,71,27.53960784034516,15.899999999999984,5.963293497910233,79.95281524480683,0,1486360800.0
72,3244.3780364737154,37.71657622236653,72,30.716441275992374,8.230445634260152,5.628022160980536,67.67457819091193,0,1486360800.0
73,0.0,0.0,73,31.8,0.0,inf,inf,0,1486360800.0
74,3401.648751738908,39.19446825621754,74,30.716441275992366,-8.230445634260182,5.674355884866753,66.5509523959136,0,1486360800.0
75,3717.417691761977,40.01001829998966,75,27.539607840345138,-15.90000000000002,5.686380457505932,75.72091209327967,0,1486360800.0
76,3327.4672468296067,35.885446784354386,76,22.485995641732202,-22.485995641732224,5.477364104164107,69.0028522215456,0,1486360800.0
77,3312.34756420476,34.86934842387995,77,15.899999999999999,-27.539607840345152,5.625025115099328,75.12275784150621,0,1486360800.0
78,4239.733128808196,55.166758526566916,78,8.230445634260153,-30.716441275992374,5.495242957961975,56.434127618090926,0,1486360800.0
79,0.0,0.0,79,-1.3322676295501878e-14,-31.8,inf,inf,0,1486360800.0
80,3618.5990550346783,44.319344559115585,80,-8.230445634260162,-30.716441275992374,5.498103628594355,59.43478244843166,0,1486360800.0
81,4065.9644522522226,50.26958361212136,81,-15.900000000000006,-27.539607840345145,5.4367618417762795,58.37760092823186,0,1486360800.0
82,3958.0148751061224,57.74526115645208,82,-22.485995641732217,-22.485995641732202,5.462459561019796,51.33243522912147,0,1486360800.0
83,3844.7759901928175,44.42347081110935,83,-27.539607840345152,-15.899999999999993,5.557246393603995,61.82692560186166,0,1486360800.0
84,3755.630930213845,38.26098987515457,84,-30.716441275992374,-8.230445634260155,5.544667858232728,73.08367248701089,0,1486360800.0
85,4259.779739634128,56.36322096327164,85,-31.8,3.552713678800501e-15,5.441244678873605,53.76393878978125,0,1486360800.0
86,0.0,0.0,86,-30.71644127599237,8.230445634260168,inf,inf,0,1486360800.0
87,4204.280708712494,48.914595128184686,87,-27.539607840345145,15.900000000000006,5.27081489432215,59.74154059554033,0,1486360800.0
88,0.0,0.0,88,-22.48599564173221,22.485995641732217,inf,inf,0,1486360800.0
89,3335.1535582086185,33.386069056879855,89,-15.899999999999997,27.539607840345152,5.6638472914191285,79.81562060420795,0,1486360800.0
90,3499.4166270988158,37.90535045266655,90,-6.172834225695112,23.037330956994282,5.645887610961762,72.00081479218181,0,1486360800.0
91,0.0,0.0,91,2.0786644645316468,23.75924354948813,inf,inf,0,1486360800.0
92,3434.531963875968,37.51808070777505,92,10.079445542515693,21.615440720824097,5.828166603779802,80.72354242169665,0,1486360800.0
93,3319.173953351729,32.989136600706225,93,16.864496731299177,16.864496731299145,5.8851291477536085,90.7132220794009,0,1486360800.0
94,3365.9444760719743,31.1317445970595,94,21.61544072082411,10.079445542515671,5.8142225043345,97.15136603184946,0,1486360800.0
95,3618.1090302097573,38.14681606239509,95,23.759243549488133,2.078664464531644,5.56189139398228,70.41203927186758,0,1486360800.0
96,3826.1266578904233,34.23711620817231,96,23.037330956994275,-6.172834225695135,5.541303079358906,75.2547756069043,0,1486360800.0
97,3661.22314125098,34.6745718314355,97,19.536776256292445,-13.679798006972462,5.653886139393229,85.65045320862131,0,1486360800.0
98,3836.9575173804715,37.269533936043636,98,13.679798006972446,-19.536776256292455,5.576129251111386,78.84101003356636,0,1486360800.0
99,3961.1253368400776,39.45646962958418,99,6.172834225695115,-23.037330956994282,5.536951753186584,73.00633113188834,0,1486360800.0
100,4086.575342761013,40.92673295960859,100,-2.0786644645316548,-23.75924354948813,5.363082475113082,67.2872054708675,0,1486360800.0
101,3914.77837844539,41.98553416436726,101,-10.079445542515689,-21.615440720824097,5.342147657572206,60.62313932368117,0,1486360800.0
102,0.0,0.0,102,-16.864496731299162,-16.864496731299152,inf,inf,0,1486360800.0
103,4049.456688700004,46.68179082535772,103,-21.615440720824104,-10.079445542515678,5.41024508027972,57.284313298643426,0,1486360800.0
104,4155.824103699158,46.30487953788576,104,-23.759243549488133,-2.078664464531643,5.403388134862209,60.67905137440537,0,1486360800.0
105,4152.876888446849,53.66901215392154,105,-23.03733095699428,6.172834225695126,5.219170843716863,49.304779622587425,0,1486360800.0
106,4165.739253237056,42.75215427706437,106,-19.536776256292452,13.679798006972451,5.290424778833961,62.694540960192455,0,1486360800.0
107,3664.416515378446,31.4968514354935,107,-13.679798006972447,19.536776256292455,5.631633942500914,93.24102704415994,0,1486360800.0
108,3355.8272761252197,31.4947129193897,108,-4.115222817130075,15.358220637996189,5.72835550244962,89.26857226494181,0,1486360800.0
109,3319.5335461934837,28.476184471366693,109,4.115222817130091,15.358220637996183,5.819838523469822,117.96330968585353,0,1486360800.0
110,3378.0971820480086,25.608258140911047,110,11.242997820866107,11.242997820866107,5.748184639869698,162.90371611682787,0,1486360800.0
111,3300.175121083177,24.480970555612693,111,15.358220637996187,4.115222817130076,5.906027607454174,185.1829885729932,0,1486360800.0
112,3430.6781195335207,26.86671347704695,112,15.358220637996183,-4.115222817130091,5.785916288623068,135.4142341213615,0,1486360800.0
113,3536.1779190477773,26.107529963979136,113,11.242997820866101,-11.242997820866112,5.686344642218143,142.421037621662,0,1486360800.0
114,3532.9309798488316,27.507969695585853,114,4.115222817130077,-15.358220637996187,5.520476040892519,108.60683651914026,0,1486360800.0
115,3798.7699570313835,27.47499927389637,115,-4.115222817130081,-15.358220637996187,5.567055071486391,123.4257203141874,0,1486360800.0
116,3835.975361547013,40.599692957594236,116,-11.242997820866108,-11.242997820866101,5.397842484941634,61.44069932691407,0,1486360800.0
117,3401.888126352619,33.706915986910346,117,-15.358220637996187,-4.1152228171300775,5.596493045165077,66.88195918035677,0,1486360800.0
118,0.0,0.0,118,-15.358220637996185,4.115222817130084,inf,inf,0,1486360800.0
119,4159.559321743304,37.43641200643927,119,-11.242997820866105,11.242997820866108,5.77634072947364,95.69062308550987,0,1486360800.0
120,3286.1265462663,19.33618641426165,120,-2.0576114085650374,7.679110318998094,5.913850699273821,36886992.70643979,0,1486360800.0
121,3181.161995355414,19.11485876975665,121,5.621498910433053,5.621498910433053,6.014903824291185,194751492.13298213,0,1486360800.0
122,3408.905466323867,20.24400204628891,122,7.679110318998092,-2.0576114085650454,5.915783200706515,123363613.51861241,0,1486360800.0
123,3575.1978676249046,20.54645521906071,123,2.0576114085650383,-7.679110318998093,5.875928219328907,132023920.0493087,0,1486360800.0
124,3819.7361092549922,24.917436868711185,124,-5.621498910433054,-5.621498910433051,5.8084862802591495,314.22777818272107,0,1486360800.0
125,3357.252640840507,30.630737171920646,125,-7.6791103189980925,2.057611408565042,5.5301218562283445,86.61856452981178,0,1486360800.0
126,3488.897218967259,20.581959598118868,126,0.0,0.0,5.929931499202522,334817287.383901,0,1486360800.0
127,3594.9064077886874,55.58220675866244,0,-12.345668451390225,46.074661913988564,5.927425598487592,42.604434986222245,1,1486965600.0
128,0.0,0.0,1,-4.157328929063286,47.518487098976266,inf,inf,1,1486965600.0
129,0.0,0.0,2,4.1573289290632935,47.51848709897626,inf,inf,1,1486965600.0
130,3639.8910357349746,60.830459161671904,3,12.345668451390232,46.07466191398856,6.084683673947501,43.76622772272587,1,1486965600.0
131,3405.6717998579848,55.82819188509846,4,20.158891085031385,43.230881441648194,6.0940369996160735,44.44059856658437,1,1486965600.0
132,3263.048860651721,50.06538004424321,5,27.35959601394491,39.073552512584904,6.261709110749978,46.89306806625348,1,1486965600.0
133,3515.05015870384,54.350694347255086,6,33.72899346259835,33.72899346259829,6.189025404040303,45.79430871657192,1,1486965600.0
134,3901.702945140643,63.091340856297485,7,39.073552512584904,27.359596013944902,6.068821610641681,42.384093204456086,1,1486965600.0
135,3768.60251423075,61.64247123023817,8,43.23088144164822,20.158891085031343,6.130073578149489,42.41001354481663,1,1486965600.0
136,3923.915518337464,64.45933661761933,9,46.074661913988564,12.345668451390226,5.991948764445372,41.59171283401683,1,1486965600.0
137,4238.656623869534,74.35140342279706,10,47.518487098976266,4.157328929063288,5.896913006486615,40.18128867281219,1,1486965600.0
138,3905.1672657610065,65.5728635188727,11,47.51848709897626,-4.157328929063292,5.945442817756934,41.736115012372366,1,1486965600.0
139,0.0,0.0,12,46.07466191398855,-12.34566845139027,inf,inf,1,1486965600.0
140,4016.7467515282874,71.43527470576613,13,43.230881441648194,-20.158891085031378,5.854026024868827,40.27030700903991,1,1486965600.0
141,4127.260273376067,75.50290603906349,14,39.07355251258489,-27.359596013944923,5.7027034578272335,38.56356534709226,1,1486965600.0
142,3906.446692835251,68.85566539259936,15,33.72899346259832,-33.72899346259832,5.841002668830833,40.07019508823784,1,1486965600.0
143,4070.3207559897983,66.15914396496393,16,27.35959601394489,-39.07355251258491,5.609858429477534,39.45890721382416,1,1486965600.0
144,4327.388597471397,70.45265080184781,17,20.158891085031346,-43.23088144164822,5.753730675418653,40.14444767849848,1,1486965600.0
145,4563.352473574749,74.13651215085716,18,12.34566845139023,-46.074661913988564,5.924424184752535,41.95684114752106,1,1486965600.0
146,4307.098078804662,72.04712319206816,19,4.157328929063292,-47.518487098976266,5.907219249640957,41.188425917525755,1,1486965600.0
147,4371.905220930092,77.13230186138615,20,-4.1573289290633095,-47.51848709897626,5.857577377314219,39.75818999800859,1,1486965600.0
148,4266.358443938268,81.53420688829199,21,-12.345668451390264,-46.07466191398856,6.079990162556274,39.83328733804469,1,1486965600.0
149,4083.8220741438763,76.07193821642288,22,-20.158891085031378,-43.230881441648194,5.984178592969915,40.25312322758737,1,1486965600.0
150,4156.369643207683,76.11669059346922,23,-27.359596013944902,-39.07355251258491,5.946976220765479,40.10727318685845,1,1486965600.0
151,3813.143063351166,64.61263036123823,24,-33.728993462598325,-33.728993462598304,5.948747582413131,41.56226131990515,1,1486965600.0
152,3960.321767318728,66.61912658307662,25,-39.07355251258492,-27.359596013944888,5.912181535374282,41.24934951442008,1,1486965600.0
153,0.0,0.0,26,-43.23088144164821,-20.158891085031357,inf,inf,1,1486965600.0
154,0.0,0.0,27,-46.074661913988564,-12.345668451390232,inf,inf,1,1486965600.0
155,4257.1390201406875,83.61771611077872,28,-47.518487098976266,-4.157328929063286,5.951082459382928,38.82684547599992,1,1486965600.0
156,4521.8215952925675,77.3059433079899,29,-47.51848709897626,4.157328929063306,5.48917058208601,38.15964513683562,1,1486965600.0
157,5030.702010656127,91.04837850231695,30,-46.07466191398856,12.345668451390251,5.333403104358826,36.416799395125466,1,1486965600.0
158,5316.732235641411,107.62745177920372,31,-43.2308814416482,20.15889108503137,5.49878148590497,34.96673137877268,1,1486965600.0
159,5020.406078294188,101.81581414061698,32,-39.073552512584904,27.359596013944902,5.470633956291039,36.1180009924911,1,1486965600.0
160,5574.271978167244,67.69827479561059,33,-33.72899346259831,33.72899346259832,6.182361821514865,45.59584182915179,1,1486965600.0
161,0.0,0.0,34,-27.359596013944895,39.07355251258491,inf,inf,1,1486965600.0
162,4041.9698808575463,68.55016027273476,35,-20.158891085031357,43.23088144164821,5.970397609385246,41.78957916522428,1,1486965600.0
163,3092.2151768438534,35.26412449065877,36,-10.288057042825152,38.39555159499048,5.727763946871318,66.84362542157662,1,1486965600.0
164,3530.86572474003,36.734630032378526,37,-2.0803542606570264,39.69552400649432,5.589872108098057,70.5177608341105,1,1486965600.0
165,3250.354219959245,34.56960352636385,38,6.218269985349179,39.260611538656725,5.859015446815316,77.7257233207742,1,1486965600.0
166,2917.6752473596484,32.80841889254185,39,14.245125994425699,37.10982195326377,6.092642798405041,84.47320536037428,1,1486965600.0
167,2981.389863319555,32.34580251055871,40,21.64940164184732,33.33715507583061,6.152716661361538,88.77657198574477,1,1486965600.0
168,3109.9932177707524,34.8135634884922,41,28.107494552165267,28.107494552165264,5.95112369172587,76.5413648007795,1,1486965600.0
169,2940.4673261332446,36.693230341941366,42,33.33715507583061,21.649401641847316,5.972890773087457,70.70228115111551,1,1486965600.0
170,3116.905559417459,37.524178468604575,43,37.10982195326378,14.245125994425663,6.009047106267601,73.21048071787439,1,1486965600.0
171,3246.8481316333855,41.85951949499564,44,39.26061153865673,6.218269985349142,5.809936954211685,65.19872900051705,1,1486965600.0
172,3702.5279900871656,38.740810370267326,45,39.6955240064943,-2.080354260657028,5.643404493093327,64.79258545921222,1,1486965600.0
173,3426.5472223709203,36.97777851959339,46,38.39555159499045,-10.288057042825226,5.524501161320154,65.83090148533891,1,1486965600.0
174,3455.0259930924108,40.176604849411305,47,35.41750933648761,-18.046122364647005,5.819839638738896,71.55359239496181,1,1486965600.0
175,3500.389415402241,42.8706560412273,48,30.891551967914587,-25.01548554423105,5.778933902460089,68.5106630515059,1,1486965600.0
176,3402.9784092921495,37.87826850472291,49,25.015485544231034,-30.8915519679146,5.831031476815954,76.02592223448654,1,1486965600.0
177,3424.2730583008556,41.76874140760065,50,18.04612236464697,-35.41750933648763,5.652613418063467,64.17725674240178,1,1486965600.0
178,3381.0945369572323,42.479141841017395,51,10.288057042825173,-38.39555159499047,5.678616239130815,63.070528443108174,1,1486965600.0
179,3381.0820102401563,44.79333998593608,52,2.080354260657014,-39.69552400649432,5.662146700810454,60.0754086914687,1,1486965600.0
180,3528.6690984393417,49.48277049407298,53,-6.218269985349176,-39.260611538656725,5.69067969103251,58.4825908226505,1,1486965600.0
181,3581.8998774364563,47.11250065529529,54,-14.245125994425695,-37.10982195326377,5.790384871712977,64.08710636760338,1,1486965600.0
182,3270.924043562544,40.69234311558733,55,-21.64940164184734,-33.337155075830594,5.674042922869072,63.21991506166417,1,1486965600.0
183,3857.0519800334064,51.18359954968902,56,-28.10749455216527,-28.107494552165253,5.546662051959299,57.12786725844891,1,1486965600.0
184,3755.921664190386,43.572380726630726,57,-33.33715507583061,-21.64940164184732,5.618370439766522,64.95678162675956,1,1486965600.0
185,3817.5978472978477,38.18370752440398,58,-37.109821953263776,-14.245125994425678,5.442122569989278,60.31271965745304,1,1486965600.0
186,3788.4837376012188,46.1393603386255,59,-39.260611538656725,-6.218269985349172,5.583456834107827,62.118788254719526,1,1486965600.0
187,3961.0144334593474,55.72599617881145,60,-39.6955240064943,2.080354260657023,5.226986832536653,50.78093215076817,1,1486965600.0
188,4586.366858037866,70.01226652157294,61,-38.395551594990465,10.288057042825208,5.274572177725218,47.992209509015936,1,1486965600.0
189,0.0,0.0,62,-35.41750933648762,18.04612236464699,inf,inf,1,1486965600.0
190,3801.7095691815393,45.04146190009135,63,-30.891551967914587,25.01548554423104,5.559143398500412,64.06292462865329,1,1486965600.0
191,3673.212457765604,46.613872060745486,64,-25.015485544231034,30.8915519679146,5.444299353750424,57.89464444950924,1,1486965600.0
192,0.0,0.0,65,-18.04612236464698,35.41750933648763,inf,inf,1,1486965600.0
193,3684.8270373392506,37.19870112792301,66,-8.23044563426015,30.716441275992377,6.038046004977254,90.7892602988012,1,1486965600.0
194,3003.46306273449,33.40048029609778,67,3.108624468950438e-14,31.8,5.875772711071557,77.5710613090336,1,1486965600.0
195,3222.5629590144868,35.3488773585059,68,8.230445634260182,30.716441275992366,5.894906927562711,82.78369712825406,1,1486965600.0
196,3091.119615540111,32.729508477858815,69,15.90000000000001,27.53960784034514,5.856879156628106,83.94187255491923,1,1486965600.0
197,2963.8439635138143,34.18647341830551,70,22.485995641732213,22.485995641732213,5.852194391106222,75.14560381216938,1,1486965600.0
198,3652.339010823596,40.766932715578925,71,27.53960784034516,15.899999999999984,5.931838403367275,80.41445478219785,1,1486965600.0
199,3236.041487906377,37.356022733716756,72,30.716441275992374,8.230445634260152,5.61787406448645,67.82392390666492,1,1486965600.0
200,0.0,0.0,73,31.8,0.0,inf,inf,1,1486965600.0
201,3368.5038724324,38.49933085737565,74,30.716441275992366,-8.230445634260182,5.678188528410255,67.30245267507806,1,1486965600.0
202,3706.1143571462426,40.90956504408487,75,27.539607840345138,-15.90000000000002,5.656777334998229,72.76065981854948,1,1486965600.0
203,3316.349807257522,36.744772905066284,76,22.485995641732202,-22.485995641732224,5.453840515876375,67.05335880783291,1,1486965600.0
204,3278.537539108959,35.89869517297507,77,15.899999999999999,-27.539607840345152,5.6166767930517585,72.56957690630658,1,1486965600.0
205,4175.5612509493285,54.892609082526036,78,8.230445634260153,-30.716441275992374,5.501020548492731,57.35156217422296,1,1486965600.0
206,0.0,0.0,79,-1.3322676295501878e-14,-31.8,inf,inf,1,1486965600.0
207,3667.6758336190164,45.474342925618615,80,-8.230445634260162,-30.716441275992374,5.43573423283132,57.55597234316941,1,1486965600.0
208,4024.8188291027604,49.931320534989595,81,-15.900000000000006,-27.539607840345145,5.439663982310928,57.875000572621566,1,1486965600.0
209,3904.721206570922,57.76212619310038,82,-22.485995641732217,-22.485995641732202,5.470725857880915,50.803080548252005,1,1486965600.0
210,3807.1967315221427,44.13499679216256,83,-27.539607840345152,-15.899999999999993,5.551613344415343,61.565021513728865,1,1486965600.0
211,3702.6535732841176,38.05476642222767,84,-30.716441275992374,-8.230445634260155,5.554854129611921,73.2490565814198,1,1486965600.0
212,4195.018477258282,53.054638033093035,85,-31.8,3.552713678800501e-15,5.468006641994652,56.25595388486227,1,1486965600.0
213,0.0,0.0,86,-30.71644127599237,8.230445634260168,inf,inf,1,1486965600.0
214,4178.7309398156995,49.3048676967806,87,-27.539607840345145,15.900000000000006,5.257766202956534,58.561749382268545,1,1486965600.0
215,0.0,0.0,88,-22.48599564173221,22.485995641732217,inf,inf,1,1486965600.0
216,3300.160110441055,33.97410832093105,89,-15.899999999999997,27.539607840345152,5.653718966124513,76.467567943258,1,1486965600.0
217,3433.157673658802,36.34104100862204,90,-6.172834225695112,23.037330956994282,5.673901976926035,76.19260002057939,1,1486965600.0
218,0.0,0.0,91,2.0786644645316468,23.75924354948813,inf,inf,1,1486965600.0
219,3436.0558306495923,36.925300845475114,92,10.079445542515693,21.615440720824097,5.817209199672576,82.00609231357659,1,1486965600.0
220,3295.7576858583757,32.37290723488054,93,16.864496731299177,16.864496731299145,5.882181426661777,91.97315936813686,1,1486965600.0
221,3380.983669801168,31.50506161684746,94,21.61544072082411,10.079445542515671,5.7678494796945365,94.13861994087833,1,1486965600.0
222,3552.0424667803068,36.34881454429635,95,23.759243549488133,2.078664464531644,5.591897888511491,74.14420080288608,1,1486965600.0
223,3771.3406548812072,34.30386117449326,96,23.037330956994275,-6.172834225695135,5.5649254079429324,77.03556355901057,1,1486965600.0
224,3598.9542611734178,34.253791011576666,97,19.536776256292445,-13.679798006972462,5.670263988110094,85.589624668431,1,1486965600.0
225,3772.848711947576,36.516075614850706,98,13.679798006972446,-19.536776256292455,5.5897941086830585,80.75398134772145,1,1486965600.0
226,3897.6188070778458,39.095116800011155,99,6.172834225695115,-23.037330956994282,5.544857863804801,72.79015975011771,1,1486965600.0
227,4069.8035872480327,40.939819299783714,100,-2.0786644645316548,-23.75924354948813,5.349429093723075,66.62306393439144,1,1486965600.0
228,3859.0760457103415,42.09473731441089,101,-10.079445542515689,-21.615440720824097,5.341690315737279,59.92598885501416,1,1486965600.0
229,0.0,0.0,102,-16.864496731299162,-16.864496731299152,inf,inf,1,1486965600.0
230,4018.803526915959,46.29368905831863,103,-21.615440720824104,-10.079445542515678,5.403560730874066,57.304850258787276,1,1486965600.0
